,RAJ2000,DEJ2000,Use,F24,LIR,zpk,FU,FV,FJ,irAGN,radAGN,xAGN
9323,150.0758514,2.2772005,1,0.03471,632686000000.0,2.5915,0.742843,0.917407,4.17413,0,,
9324,150.1434021,2.2770481,1,0.01147,82076800000.0,1.6815,0.0803713,0.200747,0.627232,0,,
9328,150.1066589,2.2768855,1,0.01095,127326000000.0,2.3605,0.222609,0.407414,0.344032,0,,
9329,150.0522461,2.2753127,1,0.07747,85552000000.0,0.9154,0.896222,3.86827,16.1392,0,,
9331,150.1570129,2.276669,1,0.01067,76352200000.0,1.684,0.612124,0.859086,0.761683,0,,
9332,150.1399994,2.2765062,1,0.001055,11342000000.0,2.3135,0.602325,0.895586,1.27426,0,,
9334,150.1439972,2.2772462,1,0.005054,36165300000.0,1.6798,0.274073,0.330753,0.428381,0,,
9338,150.1399536,2.276144,1,0.003232,30315200000.0,2.1981,0.472183,1.01368,1.84929,0,,
9340,150.0757751,2.2759471,1,0.08023,557668000000.0,1.594,0.537468,2.23519,9.89377,0,,
9345,150.195694,2.2768548,1,0.01369,1440270000000.0,3.4156,0.40953,0.663681,1.04067,0,,
9348,150.1942444,2.2769897,1,0.008291,91467000000.0,2.3248,0.328625,0.496549,1.11413,0,,
9352,150.2253265,2.275327,1,0.03489,37518900000.0,0.9047,1.54166,4.36678,10.5423,0,,
9358,150.114975,2.2758195,1,0.03362,26152500000.0,0.7484,2.53428,5.38125,8.7846,0,,
9363,150.0382843,2.2765837,1,0.005704,7310280000.0,0.9712,0.448917,0.909282,1.33768,0,,
9364,150.0335693,2.2771723,1,0.0003782,27352200000.0,3.2471,0.761262,1.10402,2.08001,0,,
9368,150.1424103,2.2761686,1,0.01814,75944900000.0,1.3311,1.90186,3.53845,6.05371,0,,
9369,150.1966553,2.2768531,1,0.0116,14866600000.0,0.969,0.33347,0.804683,1.71713,0,,
9371,150.1096497,2.277658,1,0.008263,2386130000000.0,4.3911,0.230438,0.273056,0.62143,0,,
9372,150.1466064,2.2765708,1,0.05435,86784800000.0,1.0445,2.04264,4.21367,7.70539,0,,
9373,150.0996246,2.2765098,1,0.01397,4991480000.0,0.5396,2.20526,3.91739,6.64574,0,,
9374,150.0624847,2.2751403,1,0.1199,107045000000.0,0.8001,1.63095,6.98421,25.9844,0,,
9375,150.113678,2.2755835,1,0.1317,92320900000.0,0.717,2.19547,8.66678,29.2434,0,,
9376,150.1346283,2.2770669,1,0.005431,37896200000.0,1.8374,0.800888,1.22337,1.28059,0,,
9377,150.1585846,2.2775154,1,0.003307,875717000000.0,4.0982,0.346449,0.452286,0.40827,0,,
9378,150.2249908,2.2774167,1,0.0108,1958040000000.0,3.7642,0.429136,0.637609,0.879883,0,,
9385,150.1974335,2.2763896,1,0.01251,7274270000.0,0.6517,0.789985,2.13011,4.29623,0,,
9386,150.1019135,2.2776108,1,0.003587,1916890000.0,0.6342,0.0708089,0.133682,0.391663,0,,
9387,150.0720062,2.2773838,1,0.01228,1444750000000.0,3.4981,0.873021,1.20841,1.62634,0,,
9390,150.0381012,2.2773907,1,0.001254,975469000.0,0.7522,0.452983,0.671564,0.437161,0,,
9395,150.0496368,2.2772515,1,0.007341,33538200000.0,1.3612,0.405358,1.09189,2.41829,0,,
9397,150.2300568,2.2772627,1,0.005854,303869000000.0,3.131,1.37891,2.01876,3.97901,0,,
9398,150.162323,2.2765954,1,0.06829,116685000000.0,1.0584,1.131,3.52688,9.14263,0,,
9399,150.1119385,2.2775545,1,0.0008673,13159500000.0,2.4429,0.507964,0.724323,0.68458,0,,
9403,150.1359558,2.2773988,1,0.00845,82146600000.0,2.2311,0.475658,1.02054,1.93034,0,,
9409,150.216156,2.2763772,1,0.04071,41924300000.0,0.8884,0.455358,2.52517,9.94612,0,,
9411,150.0835266,2.2774465,1,0.06614,465300000000.0,1.8627,0.297384,1.2881,4.69297,0,,
9414,150.165802,2.2777443,1,0.0213,636273000000.0,2.8515,0.592068,0.710395,0.702817,0,,
9417,150.1351013,2.2780175,1,0.03635,1551960000000.0,3.0447,0.455518,0.478631,0.58168,0,,
9424,150.174881,2.2781892,1,0.01662,117588000000.0,1.6172,0.0506773,0.128915,0.331892,0,,
9427,150.1384888,2.2765913,1,0.04643,328497000000.0,1.6141,1.15297,5.08839,14.9268,0,,
9430,150.1512451,2.2768519,1,0.007759,4633360000.0,0.6642,1.99365,3.24338,4.54149,0,,
9431,150.2116089,2.2757051,1,0.3072,2176000000000.0,1.7432,2.38528,7.13946,22.8798,0,,
9433,150.2139587,2.2774987,1,0.02239,159994000000.0,1.6556,0.492134,0.779325,1.51483,0,,
9434,150.1355591,2.2779713,1,0.008125,318907000000.0,3.0084,0.411916,0.455343,0.561823,0,,
9435,150.0850677,2.2766545,1,0.04915,109284000000.0,1.16,0.35849,2.76358,8.70843,0,,
9436,150.113205,2.2779119,1,0.005094,264419000000.0,3.1126,0.257376,0.439688,0.454102,0,,
9444,150.1480408,2.2762382,1,0.1189,92490700000.0,0.7483,3.99546,11.8126,29.6918,0,,
9445,150.0545807,2.2761366,1,0.09161,335002000000.0,1.2945,0.747926,4.64068,25.369,0,,
9446,150.0950012,2.2773709,1,0.007719,519644000.0,0.2903,0.992427,2.47985,4.44738,0,,
9448,150.2059631,2.2775617,1,0.01396,98095100.0,0.1181,0.576579,1.34268,2.37483,0,,
9451,150.0525665,2.2781751,1,0.02447,28927200000.0,0.9426,0.336095,0.583456,0.87431,0,,
9458,150.133316,2.2783184,1,0.006423,8746260000.0,0.9872,0.228084,0.415801,0.490235,0,,
9464,150.2307892,2.2784872,1,0.01092,566834000000.0,3.1301,0.330378,0.642459,0.374744,0,,
9469,150.0747528,2.2751906,1,0.03749,4583350000.0,0.3647,5.71666,14.7451,30.6382,0,,
9471,150.1420746,2.278738,1,0.01208,83966500000.0,1.589,0.224968,0.309784,0.479975,0,,
9475,150.0774384,2.2779751,1,0.06902,501492000000.0,1.9196,0.512252,1.60942,5.59525,0,,
9478,150.0956879,2.2782431,1,0.03202,41037000000.0,0.9658,0.665333,1.20044,1.79681,0,,
9480,150.2072906,2.2779448,1,0.004534,4442510000.0,0.8572,0.553788,1.37401,2.38291,0,,
9481,150.2035522,2.278543,1,0.01345,3769990000.0,0.4894,0.722925,1.05953,1.43972,0,,
9483,150.1406097,2.2774675,1,0.00212,19296900000.0,2.1708,0.412965,2.25913,7.09044,0,,
9487,150.0416565,2.2789986,1,0.00702,275536000000.0,2.996,0.0566373,0.430611,2.85112,0,,
9490,150.1552277,2.2787557,1,0.008612,232774000000.0,2.7856,0.519877,0.762765,1.22772,0,,
9492,150.0835876,2.2789836,1,0.00652,3290530000.0,0.6138,0.0560197,0.107652,0.331415,0,,
9494,150.1259766,2.2787094,1,0.008222,74839100000.0,2.1635,0.624908,0.851447,0.939083,0,,
9497,150.0579071,2.2783604,1,0.001804,937292000.0,0.6253,0.447069,0.65459,0.992496,0,,
9499,150.0625,2.2789905,1,0.01146,11613300000.0,0.8785,0.13755,0.250846,0.493852,0,,
9502,150.0619202,2.2784064,1,0.02105,186052000000.0,2.1293,0.562637,1.31831,4.14308,0,,
9503,150.1950531,2.2788932,1,0.009892,13071400000.0,0.982,0.336676,0.529469,0.635822,0,,
9505,150.2100525,2.2785225,1,0.00308,21442600000.0,1.8052,0.264749,0.542914,1.03117,0,,
9506,150.2086334,2.277081,1,0.009002,9464200000.0,0.8916,0.845739,4.61345,12.8661,0,,
9507,150.0715942,2.277211,1,0.01811,23209900000.0,0.9663,1.30142,3.15171,6.42732,0,,
9508,150.0573273,2.2778475,1,0.0009851,62563100.0,0.2814,0.729446,2.42633,5.6386,0,,
9511,150.2077484,2.2789772,1,0.008007,942031000000.0,3.4953,0.18741,0.349406,0.159608,0,,
9517,150.0689545,2.2790024,1,0.01395,264016000000.0,2.5994,0.359111,0.37454,0.605669,0,,
9518,150.0883179,2.2792437,1,0.01091,370403000000.0,2.9304,0.258517,0.460423,0.426733,0,,
9519,150.1278687,2.2778504,1,0.1019,117790000000.0,0.9325,1.74252,4.24475,10.1927,0,,
9520,150.2143097,2.2779531,1,0.005972,8391660000.0,0.9997,0.261255,0.815807,2.17405,0,,
9522,150.0517273,2.2783878,1,0.003687,47755200.0,0.1507,0.922011,1.32517,1.67492,0,,
9526,150.0347443,2.279218,1,0.008734,44468900000.0,1.3892,0.196021,0.359034,0.155339,0,,
9527,150.1256714,2.2792015,1,0.02432,2294600000.0,0.331,0.140917,0.277361,0.447167,0,,
9528,150.2168884,2.2758849,1,0.01801,18547200000.0,0.8873,2.05521,15.0543,61.5308,0,,
9535,150.1643829,2.2787821,1,0.0002956,12965300.0,0.2472,0.328519,0.412319,1.14619,0,,
9537,150.0499878,2.2783854,1,0.01064,25081400000.0,1.1825,1.00016,2.22852,3.52261,0,,
9541,150.0500336,2.2777581,1,0.1786,222503000000.0,0.9574,0.715511,3.40748,18.9892,0,,
9545,150.1539459,2.2761679,1,0.1029,258441000000.0,1.196,3.9093,16.1138,56.443,0,,
9546,150.0535126,2.2791719,1,0.006959,48447700000.0,1.8046,0.738995,0.882679,1.16449,0,,
9547,150.2004242,2.2786183,1,0.01126,1757740000.0,0.3949,0.862042,2.23919,4.46855,0,,
9551,150.2279968,2.2794328,1,0.01228,710293000000.0,3.1704,0.21029,0.313914,0.316399,0,,
9557,150.075592,2.2775688,1,0.007377,5445110000.0,0.7352,2.22828,5.55713,10.9635,0,,
9558,150.1719666,2.2783673,1,0.06207,44644000000.0,0.7203,1.21991,3.39641,8.831,0,,
9560,150.2242126,2.2781649,1,0.08048,81556500000.0,0.8769,1.29113,4.11146,12.3815,0,,
9565,150.2158966,2.2776098,1,0.002602,2798060000.0,0.9019,1.49212,7.83109,26.2933,0,,
9568,150.0475616,2.2795255,1,0.005724,1742080000.0,0.5032,0.077031,0.274607,0.560284,0,,
9569,150.2050629,2.2786469,1,0.006492,4085460000.0,0.6784,1.84311,3.71875,5.83354,0,,
9570,150.1429443,2.2785144,1,0.04201,387774000000.0,2.1805,1.10899,5.20098,12.8221,0,,
9577,150.1260529,2.2794707,1,0.0183,37460100000.0,1.1275,0.511991,1.14274,1.82406,0,,
9581,150.1342621,2.2794991,1,0.006317,8347360000.0,0.9765,0.526478,0.905342,1.10807,0,,
9582,150.0834198,2.2795844,1,0.005334,3356720000.0,0.6808,0.439212,0.737742,0.852438,0,,
9583,150.0527649,2.2785306,1,0.00912,64525000000.0,1.6218,1.42191,2.56841,4.04356,0,,
9591,150.0691071,2.2793446,1,0.008023,98982400000.0,2.3895,0.386417,0.913573,1.48153,0,,
9594,150.1419067,2.2802317,1,0.0003733,764144000.0,1.1225,0.215834,0.270833,0.290448,0,,
9595,150.1646881,2.2783232,1,0.04647,81871500000.0,1.0748,1.10289,4.00962,11.7218,0,,
9597,150.1966705,2.2801805,1,0.004712,23190000000.0,1.376,0.38064,0.496277,0.332354,0,,
9600,150.105957,2.2794895,1,0.007727,2077080000.0,0.4837,0.701282,1.49479,2.21608,0,,
9601,150.0678711,2.2788956,1,0.04725,29734700000.0,0.6834,0.974178,2.86288,8.7825,0,,
9604,150.156189,2.2801368,1,0.003728,2972930000.0,0.7609,0.142327,0.252746,0.380357,0,,
9607,150.1015015,2.2784283,1,0.1407,112202000000.0,0.735,2.99915,7.49727,19.7268,0,,
9609,150.087677,2.2800479,1,0.01075,52905900000.0,1.385,0.588542,1.03557,1.92523,0,,
9618,150.1436462,2.2791276,1,0.02394,30681700000.0,0.975,1.0835,2.55053,7.52588,0,,
9620,150.041214,2.280019,1,0.00988,7685520000.0,0.749,0.430237,0.774064,1.139,0,,
9623,150.1429749,2.2805364,1,0.02253,156851000000.0,1.8048,0.118099,0.209152,0.386638,0,,
9627,150.0594482,2.2793057,1,0.01416,16368000000.0,0.9268,1.03365,1.5366,2.51022,0,,
9628,150.1362305,2.2796485,1,0.009246,5228480000.0,0.6503,0.728229,1.54096,2.31195,0,,
9629,150.2098389,2.28019,1,0.0005626,570125000.0,0.8758,0.0752004,0.327988,0.649939,0,,
9630,150.0907288,2.2802353,1,0.003235,233962000000.0,3.2525,0.442276,0.877102,1.09207,0,,
9632,150.1512451,2.2781045,1,0.5029,316478000000.0,0.684,2.2738,10.6969,59.1756,0,0.0,
9633,150.2183838,2.2795687,1,0.1732,1206510000000.0,1.7994,1.14556,2.2256,7.1925,0,,
9634,150.1446381,2.2785084,1,0.01965,11734200000.0,0.6662,0.935649,5.87075,20.8955,0,,
9636,150.1130371,2.280586,1,0.002994,352247000000.0,3.4788,0.220906,0.287746,0.233116,0,,
9637,150.0880127,2.279566,1,0.02035,141450000000.0,1.5978,0.148306,0.616601,2.42577,0,,
9640,150.0319366,2.2792122,1,0.4696,601842000000.0,0.9722,2.67929,8.15495,32.8675,0,,
9649,150.0653076,2.2808111,1,0.000442,278153000.0,0.6837,0.0693443,0.197951,0.446837,0,,
9650,150.0833893,2.2784472,1,0.2586,226322000000.0,0.7928,0.737695,4.19322,23.2849,0,,
9652,150.1093445,2.27982,1,0.0676,470623000000.0,1.807,0.782604,1.97224,5.03317,0,,
9657,150.0341187,2.2804375,1,0.01014,20756600000.0,1.1194,0.305793,0.755976,2.05459,0,,
9658,150.1567993,2.2803037,1,0.002592,72473900000.0,2.8133,0.878747,1.13874,0.965152,0,,
9661,150.2246399,2.2806852,1,0.00715,7363260000.0,0.8865,0.303888,0.527175,0.572592,0,,
9662,150.2151184,2.2796562,1,0.03984,42841900000.0,0.8999,0.884171,4.04571,14.1892,0,,
9663,150.0992126,2.2805879,1,0.0023,790184000.0,0.5306,0.270433,0.350606,0.692335,0,,
9667,150.1412048,2.2798004,1,0.02611,185669000000.0,1.6374,1.60924,3.22688,5.44316,0,,
9669,150.0980835,2.280273,1,0.0161,2899470000.0,0.4152,0.236496,0.373869,0.65756,0,,
9670,150.0401306,2.2804375,1,0.02774,193711000000.0,1.7789,1.32766,1.94227,3.18534,0,,
9671,150.0686188,2.2797568,1,0.2398,2063510000000.0,2.0999,1.61361,4.98208,17.6968,0,,
9674,150.2236481,2.2802427,1,0.01126,25718100000.0,1.1642,0.454588,1.47825,3.83628,0,,
9675,150.2193298,2.2799537,1,0.02084,19876600000.0,0.8364,2.31826,4.55129,7.06681,0,,
9677,150.1406097,2.2801352,1,0.01066,75420700000.0,1.6183,0.574099,1.14929,1.72259,0,,
9678,150.1536407,2.2810163,1,0.009498,239387000000.0,2.755,0.173636,0.372445,0.384256,0,,
9681,150.2154999,2.2803221,1,0.002074,2180490000.0,0.8977,0.523337,1.44153,2.91298,0,,
9684,150.0389557,2.2806089,1,0.008852,10721000000.0,0.9482,0.36526,0.794985,1.56745,0,,
9685,150.2033081,2.2789011,1,0.05135,10619500000.0,0.436,3.38937,6.69599,11.6662,0,,
9686,150.0805054,2.2810774,1,0.004745,2833520000.0,0.6631,0.090767,0.205082,0.419235,0,,
9688,150.2164764,2.2812312,1,0.004371,153465000000.0,2.9389,0.267858,0.189353,0.705217,0,,
9689,150.2296295,2.2806053,1,0.02323,844835000000.0,2.9656,0.812264,1.13997,0.847707,0,,
9696,150.0597687,2.2810023,1,0.09311,4833140000000.0,3.1232,0.0984083,0.699012,3.20219,0,,
9698,150.2187347,2.2797251,1,0.08161,78789200000.0,0.8456,1.62133,3.50654,5.83285,0,,
9699,150.0595093,2.2800179,1,0.02478,375986000000.0,2.4903,1.29957,2.46271,3.6575,0,,
9702,150.0935516,2.2813234,1,0.0091,4592620000.0,0.6116,0.0834974,0.158784,0.332227,0,,
9703,150.0702209,2.2805941,1,0.02111,23761600000.0,0.9184,0.104483,0.621099,2.55468,0,,
9707,150.1258545,2.2799265,1,0.06723,137620000000.0,1.1268,1.73051,4.11701,9.92307,0,,
9708,150.1691132,2.2807565,1,0.0107,75275300000.0,1.8664,0.174633,0.542642,1.27956,0,,
9713,150.1647949,2.2803748,1,0.01187,10597300000.0,0.8002,0.464522,1.13615,1.54258,0,,
9714,150.092865,2.2812247,1,0.006224,51949000000.0,2.0767,0.214752,0.300406,0.39317,0,,
9715,150.0785675,2.2806067,1,0.01012,7872210000.0,0.7496,0.906519,1.64757,2.29185,0,,
9717,150.0590363,2.2814374,1,0.008519,59606900000.0,1.849,0.298167,0.317563,0.224389,0,,
9720,150.1656647,2.2815907,1,0.008564,63737700000.0,1.953,0.310423,0.361668,0.453615,0,,
9723,150.2039032,2.2813065,1,0.008068,1269510000000.0,3.6597,0.427111,0.440377,0.473831,0,,
9724,150.1570282,2.281507,1,0.002135,685390000000.0,4.9092,0.266709,0.736192,2.2908,0,,
9725,150.1369171,2.2812212,1,0.009327,2954850000000.0,4.826,0.722435,1.09195,0.244397,0,,
9727,150.0766296,2.2817302,1,0.001257,977803000.0,0.7461,0.0209475,0.0886698,0.284889,0,,
9728,150.0701752,2.2812004,1,0.01686,132476000000.0,2.0053,0.383203,0.843173,2.10072,0,,
9731,150.0535278,2.2801645,1,0.004899,4455450000.0,0.8106,0.761124,2.30105,5.35871,0,,
9735,150.209198,2.2813492,1,0.008397,3000250000.0,0.5325,0.0618133,0.203053,0.55011,0,,
9740,150.0615692,2.2801824,1,0.02633,20481700000.0,0.7453,0.770927,2.3174,11.6261,0,,
9743,150.2088013,2.2817039,1,0.02925,25053300000.0,0.7818,0.0674229,0.355873,0.712011,0,,
9744,150.0930481,2.2818556,1,0.01062,985499000000.0,3.3638,0.246977,0.406023,0.556217,0,,
9747,150.2205811,2.2816589,1,0.00135,292035000.0,0.4435,0.146374,0.203837,0.190637,0,,
9750,150.0425568,2.2808819,1,0.004688,271161000000.0,3.1641,1.81907,2.18033,2.47152,0,,
9752,150.183197,2.2809281,1,0.01084,77273500000.0,1.8941,0.417202,1.53358,3.52724,0,,
9753,150.0875854,2.2803717,1,0.007727,54946900000.0,1.638,0.320321,1.78181,6.55004,0,,
9755,150.0601807,2.2816305,1,0.007247,51800900000.0,1.6982,0.182705,0.361922,0.629436,0,,
9756,150.0460052,2.2814517,1,0.006809,1424720000000.0,3.8513,0.629577,1.98427,2.55225,0,,
9757,150.0473328,2.2805254,1,0.03011,22827100000.0,0.7426,0.415104,2.38622,9.34755,0,,
9758,150.2112274,2.2819843,1,0.008446,37023100000.0,1.3459,0.0963871,0.184837,0.260275,0,,
9760,150.2240295,2.280966,1,0.01041,8097800000.0,0.7506,0.920134,2.67994,5.4233,0,,
9763,150.2078552,2.2806964,1,0.03676,39529800000.0,0.9051,0.321782,1.29019,2.89125,0,,
9764,150.0705109,2.2817481,1,0.01367,14700000000.0,0.9036,0.063376,0.289824,0.573427,0,,
9765,150.1426697,2.2818453,1,0.001994,20988000000.0,2.2881,0.191786,0.349772,0.413081,0,,
9766,150.2214355,2.2821562,1,0.007353,8692360000.0,0.9406,0.0739205,0.181218,0.309307,0,,
9768,150.1611176,2.2787054,1,0.8897,192462000000.0,0.4467,6.28426,22.5871,83.1957,0,0.0,
9769,150.0731964,2.2819476,1,0.01221,3868200000000.0,4.808,0.602833,1.41697,1.98014,0,,
9772,150.0850525,2.2821941,1,0.01013,1238440000.0,0.3655,0.137071,0.251892,0.432833,0,,
9773,150.0991974,2.2810614,1,0.005155,3424430000.0,0.6995,0.798405,1.77228,3.12578,0,,
9775,150.102478,2.2815547,1,0.01983,5470090000000.0,4.2669,1.66477,2.66539,4.44161,0,,
9776,150.1287842,2.2813954,1,0.0009762,6975710000.0,1.6615,0.352167,0.620729,0.799233,0,,
9778,150.139801,2.279644,1,0.03293,219600000000.0,1.5578,1.94763,10.1787,31.2722,0,,
9780,150.2171326,2.2799852,1,0.1046,112482000000.0,0.9011,1.59248,7.6176,29.8452,0,,
9783,150.0814514,2.2818782,1,0.01531,14168900000.0,0.8194,0.215521,0.484593,0.625819,0,,
9794,150.2084656,2.2821362,1,0.01498,25595900000.0,1.0658,0.086015,0.394303,1.0009,0,,
9797,150.0778656,2.281148,1,0.3061,2306690000000.0,1.9657,0.725121,4.81565,29.713,0,,
9800,150.1913452,2.282243,1,0.02071,20987000000.0,0.8761,0.243096,0.492185,0.561598,0,,
9805,150.0798035,2.2825396,1,0.01161,1316430000000.0,3.4613,0.173213,0.213843,0.110775,0,,
9806,150.1853027,2.2822287,1,0.004879,160560000000.0,2.9039,0.638734,1.06285,1.84203,0,,
9808,150.092041,2.2822289,1,0.003444,523587000000.0,3.6512,0.724943,1.08084,1.34214,0,,
9809,150.1554413,2.2803006,1,0.004915,3726180000.0,0.7437,0.965232,5.23882,14.6987,0,,
9810,150.2166443,2.282371,1,0.01159,7495600000.0,0.6861,0.17513,0.37466,0.49807,0,,
9811,150.2178802,2.2808626,1,0.2238,1578250000000.0,1.7584,0.814217,3.28314,13.6947,0,,
9815,150.226593,2.2818458,1,0.01527,41093600000.0,1.2186,0.762152,1.68766,3.58553,0,,
9817,150.139801,2.2824149,1,0.007231,2113410000.0,0.4967,0.100012,0.364447,0.54673,0,,
9818,150.2073975,2.2804675,1,0.007511,7454230000.0,0.8648,0.173982,0.840584,1.98147,0,,
9822,150.1642303,2.2824349,1,0.008405,2305140000000.0,4.233,0.367235,0.676146,1.71719,0,,
9823,150.0549927,2.282068,1,0.03674,245007000000.0,1.5542,0.74581,1.59896,3.42289,0,,
9827,150.0934296,2.2818689,1,0.06236,438707000000.0,1.8582,0.74598,2.11336,5.37192,0,,
9828,150.139328,2.2822988,1,0.01427,290660000000.0,2.6394,0.288245,0.78101,3.12078,0,,
9830,150.1435394,2.2817905,1,0.007385,116160000000.0,2.5134,2.61614,4.17376,6.42459,0,,
9833,150.0635986,2.2823596,1,0.003322,4257500000.0,0.9695,0.353819,0.846978,1.61597,0,,
9834,150.1650085,2.2828536,1,0.001568,13858900000.0,2.1385,0.206986,0.299013,0.227553,0,,
9836,150.2249603,2.2827785,1,0.01514,18861700000.0,0.9572,0.32637,0.450827,0.630765,0,,
9837,150.144928,2.2823844,1,0.005431,88687400000.0,2.5319,0.814733,1.43663,2.02507,0,,
9839,150.0891266,2.2826998,1,0.01346,26026100000.0,1.1052,0.119787,0.272722,0.382401,0,,
9842,150.0799255,2.2822368,1,0.01156,707156000000.0,3.1768,0.360314,0.606805,0.924763,0,,
9843,150.21315,2.2795439,1,0.1675,169740000000.0,0.8741,1.49852,5.01211,17.0444,0,,
9846,150.0542603,2.281786,1,0.04083,48267200000.0,0.9421,1.62189,3.69083,7.8329,0,,
9847,150.0933838,2.2822986,1,0.03534,31550900000.0,0.8008,0.177486,0.717947,1.87604,0,,
9850,150.1961975,2.2822177,1,0.02418,307808000000.0,2.4104,1.01281,1.8647,2.65323,0,,
9851,150.0939941,2.2823069,1,0.01012,654512000000.0,3.2158,0.840598,1.68556,2.71162,0,,
9856,150.2280121,2.2814097,1,0.1759,290157000000.0,1.05,1.33428,4.92363,19.1699,0,,
9859,150.1401825,2.2827621,1,0.00884,78132900000.0,2.13,0.34237,0.438032,0.415888,0,,
9862,150.0465393,2.2831445,1,0.00988,10387300000.0,0.8973,0.193378,0.262949,0.287949,0,,
9865,150.0618286,2.2827659,1,0.0159,50548900000.0,1.2682,0.234576,0.345786,0.42059,0,,
9869,150.0444336,2.2832906,1,0.02284,61465500000.0,1.2241,0.16168,0.250233,0.425016,0,,
9870,150.2056427,2.2823308,1,0.00511,3215760000.0,0.678,1.17377,2.02127,2.77812,0,,
9871,150.2145081,2.2800992,1,0.5025,517488000000.0,0.8807,3.26384,17.7944,78.7102,0,,
9873,150.1914825,2.2817798,1,0.01518,20059000000.0,0.9845,0.652005,1.69246,4.84767,0,,
9874,150.119812,2.2825072,1,0.004818,31581800000.0,1.5353,1.25295,2.1107,3.10907,0,,
9879,150.1828766,2.2817326,1,0.01263,16689400000.0,0.9844,1.37844,2.93174,5.26855,0,,
9881,150.0819397,2.2817557,1,0.1001,87605600000.0,0.7907,1.04669,3.50737,9.90746,0,,
9883,150.2261963,2.2833869,1,0.01059,10224000000.0,0.8452,0.122581,0.235561,0.210779,0,,
9884,150.072464,2.2826509,1,0.002628,211220000000.0,3.3933,0.59173,1.39337,1.21765,0,,
9885,150.0894165,2.2823191,1,0.03936,274854000000.0,1.7843,0.561257,1.39488,3.17727,0,,
9887,150.1798553,2.2831128,1,0.0164,172619000000.0,2.2919,0.247198,0.425248,0.370223,0,,
9888,150.2077789,2.2815881,1,0.02147,22110400000.0,0.8821,1.9278,13.861,57.9698,0,,
9890,150.0793304,2.283452,1,0.000524,30308900000.0,3.1536,0.151768,0.26709,0.111632,0,,
9893,150.0749817,2.2819376,1,0.01507,15843800000.0,0.8917,0.47337,1.18097,2.09138,0,,
9894,150.1551971,2.2831755,1,0.005212,36838700000.0,1.8756,0.462696,0.916489,1.27802,0,,
9896,150.1271973,2.2836328,1,0.008608,11032100000.0,0.9694,0.0954242,0.291976,0.535576,0,,
9899,150.0791626,2.2819009,1,0.321,2233660000000.0,1.8167,0.513694,2.36875,13.818,0,,
9901,150.1798096,2.283514,1,0.002358,5922300000.0,1.201,0.110716,0.222121,0.302338,0,,
9904,150.0442963,2.282382,1,0.02961,53951000000.0,1.0806,2.6154,3.79816,6.03733,0,,
9906,150.2019043,2.2833636,1,0.005427,102711000000.0,2.6098,0.486172,0.974084,0.848757,0,,
9911,150.0774994,2.2837255,1,0.26705,1750500000000.0,1.5415,0.484059,1.07228,1.45417,0,,
9912,150.0870514,2.2835298,1,0.009831,2724300000000.0,4.2786,0.425252,0.406912,0.419722,0,,
9914,150.0615845,2.2831697,1,0.01525,182359000000.0,2.4161,1.40593,1.64949,1.72704,0,,
9915,150.0773315,2.2838092,1,0.01849,17389300000.0,0.8299,0.253789,0.622051,1.12418,0,,
9917,150.0420837,2.283062,1,0.02246,1426420000.0,0.2817,1.91835,2.98512,3.26947,0,,
9919,150.2029724,2.2817035,1,0.00613,165639000.0,0.2051,2.72611,6.99906,13.8428,0,,
9920,150.0429993,2.2824843,1,0.03271,24143900000.0,0.7294,0.620736,4.45776,16.1643,0,,
9921,150.1370544,2.283278,1,0.00194,17390000000.0,2.1504,0.439847,0.707163,1.00103,0,,
9923,150.0465851,2.2822652,1,0.01001,69654000000.0,1.823,2.17685,8.43354,23.5294,0,,
9924,150.1971283,2.2837274,1,0.01407,5807600000.0,0.5699,0.0464457,0.157545,0.472466,0,,
9929,150.1491547,2.2834604,1,0.01386,292081000000.0,2.664,0.720521,1.11549,2.25373,0,,
9931,150.1216583,2.2838101,1,0.004253,144393000000.0,2.9219,0.453927,0.583608,0.782905,0,,
9932,150.1299591,2.2835891,1,0.02099,17570700000.0,0.7736,0.308719,0.643095,0.947837,0,,
9933,150.0744324,2.2809241,1,0.04176,49366600000.0,0.9453,3.04847,16.59,51.9866,0,,
9935,150.0875854,2.2838171,1,0.03651,98253300000.0,1.2189,0.33006,0.488994,0.548339,0,,
9936,150.189743,2.283715,1,0.009729,69183200000.0,1.6347,0.473664,0.758612,1.48553,0,,
9937,150.2180176,2.2825663,1,0.00609,6548880000.0,0.907,0.535994,2.55344,8.49414,0,,
9938,150.2194366,2.2819717,1,0.02065,60175700000.0,1.2402,1.67748,11.0837,37.2384,0,,
9939,150.1437225,2.2842014,1,0.01182,3313100000.0,0.4895,0.10487,0.211908,0.265271,0,,
9941,150.1495209,2.2830582,1,0.07645,657862000000.0,1.9816,0.492337,1.76666,9.26728,0,,
9943,150.03508,2.2835641,1,0.0141,18070600000.0,0.9703,0.352747,0.875697,1.65844,0,,
9945,150.1591339,2.2840745,1,0.0101,72362100000.0,1.6716,0.194974,0.365678,0.336434,0,,
9947,150.2122498,2.2839973,1,0.005801,5600500000.0,0.8446,0.0397589,0.231487,0.619673,0,,
9952,150.2061615,2.2814898,1,0.008385,606420000000.0,3.2375,3.25739,5.1572,6.39148,0,,
9956,150.1103058,2.2828348,1,0.02347,17323700000.0,0.7288,0.827865,2.01037,4.41819,0,,
