Seq,RAJ2000,DEJ2000,Use,lmass,F24,LIR,SFR,zpk,FU,FV,FJ,irAGN,radAGN,xAGN,l_down,l_up,160_good
10147,53.1324234,-27.8461876,1,8.75,-0.003529,-98673000000.0,-10.29,2.8144,0.154586,0.226483,0.174316,0,,,-65787220879.19522,-136810308309.30795,0
10151,53.1787796,-27.8461647,1,8.34,0.003432,895966000000.0,98.39,4.0769,0.187716,0.101887,0.0935863,0,,,691019020423.7578,1120802253553.467,0
10184,53.1165047,-27.8459072,1,8.89,-0.01554,-852046000000.0,-92.56,3.1345,0.0707563,0.113687,0.10188,0,,,-645153665480.2443,-1084585525102.7982,0
10194,53.0695267,-27.8454742,1,8.64,0.004857,12598400000.0,1.492,1.2047,0.0887773,0.15803,0.30941,0,,,8284229529.657924,17823136078.574127,0
10195,53.1096916,-27.845602,1,8.73,0.004845,280242000000.0,31.01,3.1632,0.115254,0.152429,0.14965,0,,,212348878990.7742,356481197457.5519,0
10209,53.1520805,-27.8457947,1,8.38,-0.001325,-9299620000.0,-0.9491,1.611,0.0426831,0.0864728,0.102977,0,,,-6322950846.238697,-12758800461.142572,0
10212,53.0991249,-27.8456764,1,8.28,0.00137,32148600000.0,3.76,2.7152,0.097233,0.124053,0.179077,0,,,21356728330.23052,44723472000.4793,0
10218,53.0481911,-27.8456402,1,8.78,-0.004153,-29287200000.0,-2.991,1.7471,0.116099,0.214219,0.247617,0,,,-21480990500.666847,-38340877047.945335,0
10229,53.0902863,-27.8448792,1,9.17,0.00441,206909000000.0,23.49,3.0817,0.249308,0.400943,0.251167,0,,,156451983778.61133,263719180356.3464,0
10240,53.1828651,-27.8451118,1,6.82,-0.004681,-572277000.0,-0.05639,0.3643,0.0369047,0.0613635,0.126136,0,,,-353402284.3321038,-861023241.3394202,0
10244,53.0988693,-27.8453236,1,8.66,0.002798,16728800000.0,1.983,1.4777,0.090271,0.186712,0.280873,0,,,11272739580.74255,23142453160.57125,0
10245,53.1279755,-27.845438,1,8.65,-0.004323,-631039000000.0,-68.44,3.6262,0.102019,0.123903,0.0892224,0,,,-483021389184.0892,-795089923680.7533,0
10253,53.1824379,-27.8451862,1,7.82,-0.003577,-3846520000.0,-0.3796,0.9007,0.0676698,0.116766,0.158556,0,,,-2343772497.487512,-5638142526.882706,0
10259,53.185524,-27.8452663,1,8.51,-0.006495,-47192000000.0,-4.873,1.9197,0.143243,0.176987,0.172074,0,,,-34943401410.847,-61239741503.687164,0
10265,53.1435852,-27.8450356,1,8.63,0.008674,87435700000.0,9.68,2.2602,0.0538673,0.136603,0.0999986,0,,,63174023959.09405,115474911482.51662,0
10268,53.1069489,-27.8451309,1,8.35,-0.00506,-41612200000.0,-4.328,2.0492,0.0771102,0.119669,0.0759556,0,,,-29752257252.53688,-55490088604.629166,0
10274,53.0584984,-27.8451843,1,8.77,-0.004163,-32710500000.0,-3.417,2.0106,0.0603733,0.10085,0.147217,0,,,-23337180198.60756,-43706194222.20545,0
10280,53.1448097,-27.8442974,1,8.98,-0.00537,-145146000000.0,-15.25,2.7926,0.208116,0.342962,0.288661,0,,,-96697005356.02452,-201389137910.7298,0
10281,53.1002922,-27.8448391,1,7.15,0.004252,142611000.0,0.0157,0.2223,0.0108555,0.0552634,0.151614,0,,,87329439.54372458,218330739.7317272,0
10283,53.1780548,-27.8449211,1,8.38,-0.004106,-34271000000.0,-3.36,2.0657,0.127884,0.163209,0.115485,0,,,-24525399914.65374,-45662855271.85365,0
10289,53.1630669,-27.8447285,1,8.31,-0.02054,-171438000000.0,-18.36,2.0763,0.137149,0.17825,0.0493855,0,,,-122756266714.54718,-228305327695.3925,0
10295,53.1112938,-27.8449574,1,8.64,0.00865,233801000000.0,25.8,2.7784,0.0821682,0.117456,0.107748,0,,,155680068441.69235,324550429047.80096,0
10298,53.048172,-27.845108,1,8.31,-0.007899,-38874800000.0,-4.147,1.3766,0.0687971,0.107591,0.13988,0,,,-25988615778.69012,-54173500437.1098,0
10303,53.0927277,-27.8446579,1,7.15,0.004603,115557000.0,0.01898,0.1984,0.125952,0.269134,0.414203,0,,,68355176.62558618,181736101.06953096,0
