Seq,RAJ2000,DEJ2000,Use,F24,LIR,zpk,FU,FV,FJ,irAGN,radAGN,xAGN
8523,53.1232605,-27.8609047,1,0.002462,598843000000.0,3.984,0.222571,0.309251,0.37083,0,,
8529,53.1013489,-27.8602943,1,0.004465,37267400000.0,2.0668,0.247493,0.508182,0.698254,0,,
8543,53.1325264,-27.8599815,1,0.0001969,1465430000.0,1.9581,0.276793,0.42039,0.587627,0,,
8547,53.1006088,-27.8594742,1,0.002444,1084530000.0,0.6669,0.868831,1.94003,3.29207,0,,
8555,53.1378212,-27.8566246,1,0.07406,54665100000.0,0.732,2.12693,10.9533,38.564,0,,
8557,53.0604935,-27.8596001,1,0.01052,71337800000.0,1.5633,0.451139,0.945423,1.65959,0,,
8559,53.1072006,-27.8603115,1,0.002371,2802880000.0,0.9382,0.10424,0.169659,0.212359,0,,
8560,53.1287193,-27.8596992,1,0.007769,272768000000.0,2.9466,1.11615,1.61154,3.35502,0,,
8569,53.1136971,-27.8588257,1,0.005116,3878570000.0,0.7388,1.09072,2.72192,4.59784,0,,
8575,53.0822411,-27.8592968,1,0.0007719,139946000000.0,3.7628,0.437636,0.827731,1.41593,0,,
8576,53.0610313,-27.8600426,1,0.005085,954762000000.0,3.7959,0.308762,0.483802,0.325464,0,,
8579,53.0677452,-27.8591862,1,0.003312,20973700000.0,1.5221,1.04657,2.09658,3.37785,0,,
8584,53.1000328,-27.8596287,1,0.003743,76239700000.0,2.6411,0.266483,0.412359,0.43422,0,,
8587,53.07827,-27.8568916,1,0.05154,15686100000.0,0.5037,2.38947,8.8965,27.6706,0,,
8588,53.122448,-27.8594933,1,0.007085,4230880000.0,0.6625,0.295375,0.899457,2.05058,0,,
8592,53.1099968,-27.8602295,1,0.002866,2904330000.0,0.8717,0.0435701,0.0519369,0.103812,0,,
8593,53.0820694,-27.8598042,1,0.00151,34196700000.0,2.6926,0.0938905,0.338329,1.10773,0,,
8602,53.1033783,-27.8591022,1,0.002246,16715900000.0,1.9506,0.502293,0.82267,1.0624,0,,
8603,53.1096039,-27.8598576,1,0.002435,5414180000.0,1.1583,0.0556602,0.145387,0.191475,0,,
8622,53.1036224,-27.8595181,1,0.003947,28136400000.0,1.8904,0.0930761,0.246667,0.396053,0,,
8623,53.078598,-27.8594494,1,0.00646,16224800000.0,1.2022,0.36103,0.478925,0.787752,0,,
8628,53.1059456,-27.8596592,1,0.001634,17198800000.0,2.3002,0.0609274,0.108086,0.167648,0,,
8635,53.1068497,-27.859354,1,0.007047,1919080000000.0,4.2077,0.369519,1.02256,1.85371,0,,
8643,53.0839844,-27.8588562,1,0.009999,339474000000.0,2.9278,1.12959,2.51998,3.03474,0,,
8647,53.112484,-27.8589382,1,0.001346,175957000000.0,3.5495,0.429743,0.537744,0.499799,0,,
8653,53.0530663,-27.8590775,1,0.0008818,51004600000.0,3.1557,0.518494,0.75424,1.28287,0,,
8661,53.1003914,-27.8590584,1,0.003231,1878750000.0,0.6575,0.0881869,0.179743,0.334092,0,,
8665,53.0628662,-27.8584995,1,0.003696,10365900000.0,1.2771,0.701521,1.08516,1.23375,0,,
8666,53.0548706,-27.8588753,1,0.004892,15552500000.0,1.2699,0.458259,0.757334,0.842381,0,,
8671,53.0949135,-27.8589687,1,4.619e-05,20496900.0,0.585,0.133153,0.362373,0.507874,0,,
8673,53.0859909,-27.8589783,1,0.002054,299828000000.0,3.6196,0.338321,0.513973,0.583063,0,,
8691,53.1364403,-27.8587437,1,0.001316,3413530000.0,1.2058,0.209706,0.356581,0.531379,0,,
8693,53.1101036,-27.8583317,1,0.003735,1183910000.0,0.5159,0.488471,1.16792,2.01091,0,,
8700,53.0641708,-27.8571568,1,0.05223,51835200000.0,0.8672,3.08944,6.02379,10.9144,0,,
8701,53.0917358,-27.8587513,1,0.003699,30873900000.0,2.0691,0.317836,0.650149,0.978481,0,,
8705,53.054821,-27.8584824,1,0.005375,20552700000.0,1.3153,0.746423,1.17618,1.7056,0,,
8722,53.1221581,-27.8582668,1,0.009268,259139000000.0,2.9272,1.02315,1.6928,2.62026,0,,
8724,53.1232147,-27.8587608,1,0.006408,17244800000.0,1.2256,0.24388,0.396852,0.504675,0,,
8735,53.0951614,-27.8567944,1,0.08794,94566200000.0,0.9121,2.56407,6.65007,15.2341,0,,
8736,53.0793381,-27.8569183,1,0.004511,704187000.0,0.4079,1.18739,2.39611,3.42449,0,,
8740,53.0513611,-27.8573875,1,0.004134,2403820000.0,0.6572,1.13604,1.9483,2.76335,0,,
8765,53.0759506,-27.8571854,1,0.0664,537824000000.0,2.0417,1.77194,4.14014,7.80719,0,,
8769,53.0585289,-27.8568058,1,0.06642,178745000000.0,1.2398,1.79114,5.2105,13.8677,0,,
8789,53.1095657,-27.8578491,1,0.005457,99469000000.0,2.5768,0.243741,0.413905,0.441303,0,,
8792,53.0891876,-27.8572826,1,0.08449,769053000000.0,2.17,0.932849,2.00211,4.85323,0,,
8801,53.1248779,-27.8579273,1,0.00599,235108000000.0,2.9922,0.15121,0.293478,0.287755,0,,
8806,53.0923576,-27.8574467,1,0.005459,1236040000.0,0.4532,0.432444,0.655585,0.683513,0,,
8809,53.0640411,-27.8458271,1,0.02928,1457550000.0,0.2581,12.2956,78.1424,250.422,0,,
8836,53.0916443,-27.8575306,1,0.003747,26958800000.0,1.9099,0.176065,0.394855,0.679319,0,,
8837,53.1252975,-27.8576241,1,0.001222,729729000.0,0.6634,0.0374755,0.0928264,0.167947,0,,
8847,53.0502815,-27.8576717,1,0.0002749,2660910.0,0.1333,0.242308,0.382328,0.450493,0,,
8849,53.091732,-27.8568172,1,0.002486,1564460000.0,0.6786,0.323807,0.606693,0.775419,0,,
8851,53.1198006,-27.8567963,1,0.0005825,54054000000.0,3.3551,1.12406,1.65197,1.95198,0,,
8859,53.1377258,-27.8574562,1,0.00739,1825030000.0,0.4691,0.0223479,0.135285,0.295076,0,,
8874,53.0744514,-27.8497982,1,1.348,10577500000.0,0.1622,11.2012,69.1377,386.428,0,0.0,0.0
8876,53.0561638,-27.8553734,1,0.04535,127189000000.0,1.233,2.67254,4.25146,6.42536,0,,
8889,53.0900192,-27.8568115,1,0.01044,321686000000.0,2.8706,0.304831,0.654575,0.498463,0,,
8890,53.0519905,-27.8570328,1,0.0004359,20451600000.0,3.0825,0.187303,0.205219,0.250779,0,,
8891,53.0831337,-27.8561554,1,0.05554,512662000000.0,2.1751,2.33224,3.24714,3.75648,0,,
8902,53.0897903,-27.8572216,1,0.01532,3631750000.0,0.4582,0.048313,0.0906653,0.169986,0,,
8904,53.1297989,-27.8566551,1,6.426e-05,11650400000.0,3.7577,0.514565,0.804654,0.577501,0,,
8915,53.1131706,-27.856781,1,0.005281,10508500000.0,1.1124,0.194553,0.247733,0.254064,0,,
8921,53.0707664,-27.8564396,1,0.0005442,170190000000.0,4.7352,0.563555,0.882871,0.539991,0,,
8923,53.1272125,-27.8562756,1,0.002846,432674000000.0,3.6472,0.850361,1.45026,1.11289,0,,
8924,53.1371956,-27.8556919,1,0.01033,6168660000.0,0.6644,1.04909,1.7863,2.41006,0,,
8938,53.1067848,-27.8565655,1,0.002442,17407900000.0,1.8958,0.183389,0.305602,0.305984,0,,
8942,53.1306458,-27.8565598,1,0.0007438,62974300000.0,3.3105,0.149017,0.236412,0.207392,0,,
8947,53.0914574,-27.8565254,1,0.001882,3104470000.0,1.0475,0.218347,0.34095,0.471747,0,,
8949,53.078598,-27.8562737,1,0.003827,399981000.0,0.3406,0.240279,0.402015,0.526006,0,,
8951,53.0739708,-27.8568878,1,6.168e-05,66327500.0,0.9045,0.100624,0.140021,0.172763,0,,
8954,53.0961227,-27.8561268,1,0.00453,1493220000.0,0.5225,0.123226,0.318313,0.52354,0,,
8966,53.0586739,-27.8562889,1,0.007903,71935500000.0,2.1612,0.17538,0.41148,0.721342,0,,
8967,53.1116371,-27.8563652,1,0.004162,28929500000.0,1.5883,0.245053,0.327508,0.304797,0,,
8986,53.1287079,-27.855732,1,0.001258,95198600.0,0.3012,0.0948342,0.214526,0.340468,0,,
8988,53.1031151,-27.8554325,1,0.00224,11024100000.0,1.3727,0.947801,1.58972,2.05968,0,,
8995,53.1315727,-27.8553963,1,0.0008939,626618000.0,0.7152,0.402076,0.59271,0.810434,0,,
9000,53.1363831,-27.8506985,1,0.009541,7042400000.0,0.7305,3.18309,20.677,71.1785,0,,
9019,53.0542908,-27.8554707,1,0.003632,71180500000.0,2.6194,0.504893,0.761632,0.912669,0,,
9023,53.1277313,-27.8560219,1,0.003051,1170830000.0,0.5476,0.0434013,0.189681,0.363666,0,,
9035,53.0932503,-27.8557129,1,0.00232,6243430000.0,1.2252,0.141392,0.243378,0.388584,0,,
9038,53.117672,-27.8546009,1,0.07777,586055000000.0,1.9607,1.04555,2.01999,4.21577,0,0.0,
9046,53.0753479,-27.8554153,1,0.003786,1506910000.0,0.5614,0.217898,0.515331,0.866341,0,,
9049,53.1091614,-27.8529167,1,0.3151,183223000000.0,0.6556,1.96948,9.07416,48.5602,0,,
9058,53.0720215,-27.853651,1,0.1002,269652000000.0,1.1807,1.50707,5.80068,21.0843,0,,
9064,53.1062431,-27.8556042,1,0.001617,9117940000.0,1.4435,0.0812079,0.126723,0.173039,0,,
9065,53.0951271,-27.8533192,1,0.006419,4737990000.0,0.733,0.358704,0.628644,0.875708,0,,
9067,53.0547791,-27.8553066,1,0.008264,91169200000.0,2.3205,0.258009,0.396964,0.397393,0,,
9080,53.0710258,-27.8537064,1,0.008907,5456350000.0,0.6677,1.67673,3.21577,5.02722,0,,
9085,53.057415,-27.8545856,1,0.001224,1286840000.0,0.8943,0.435755,0.793808,1.22946,0,,
9087,53.1141815,-27.8545055,1,0.006323,328214000000.0,3.1309,0.497511,1.32747,2.86501,0,,
9117,53.1023636,-27.8543816,1,0.004761,49010000000.0,2.2732,0.590841,1.00231,1.23415,0,,
9121,53.0943031,-27.8534966,1,0.01152,22274900000.0,1.1009,2.24578,3.75637,5.81883,0,,
9127,53.0501976,-27.8539524,1,0.001267,776153000.0,0.6728,0.691969,1.50751,2.29093,0,,
9128,53.1169281,-27.854599,1,0.01234,124390000000.0,2.2637,0.157858,0.251548,0.322543,0,,
9137,53.1139259,-27.8549442,1,0.01216,3132290000.0,0.4758,0.0168391,0.070618,0.229832,0,,
9141,53.1380577,-27.8546886,1,0.006869,30110300000.0,1.3506,0.228643,0.501088,0.827593,0,,
9147,53.1295013,-27.85495,1,0.002327,741953000000.0,4.8334,0.30314,0.492534,0.617665,0,,
9148,53.0985832,-27.8539982,1,0.0441,310247000000.0,1.8579,0.562502,1.53472,4.19508,0,,
9159,53.1378098,-27.853138,1,0.0005199,89297500.0,0.4086,1.84331,3.89982,6.87296,0,,
9161,53.0757599,-27.8547459,1,0.006123,8603840000.0,1.0046,0.078467,0.263429,0.727332,0,,
9175,53.0682373,-27.8543186,1,0.001399,2233890000.0,1.0688,0.285911,0.48834,0.637888,0,,
9182,53.122551,-27.8527279,1,0.1202,88721900000.0,0.7264,1.01245,6.13424,31.3443,0,,
9194,53.1338844,-27.8515396,1,0.09003,56656500000.0,0.6468,1.76338,5.63573,19.0736,0,,
9199,53.1371269,-27.8521652,1,0.004075,3007840000.0,0.7266,0.660352,3.35445,9.13501,0,,
9201,53.0768929,-27.854475,1,0.003457,584152000000.0,3.7158,0.219449,0.373506,0.717497,0,,
9217,53.0823326,-27.8536072,1,0.003829,83592800000.0,2.6792,0.88961,1.15281,0.989932,0,,
9228,53.0946198,-27.8538055,1,0.01375,29733200000.0,1.1437,0.338442,0.638789,0.971172,0,,
9247,53.0631523,-27.853672,1,0.003715,23951800000.0,1.5296,0.158539,0.394179,0.814192,0,,
9271,53.1373711,-27.8539009,1,0.0024,73950800000.0,2.8572,0.0474173,0.12814,0.211946,0,,
9275,53.0605698,-27.8512268,1,0.0399,29451000000.0,0.7296,2.9796,7.80923,17.7825,0,,
9276,53.0993652,-27.8529034,1,0.003243,2393720000.0,0.7331,0.446513,1.10051,1.80733,0,,
9278,53.0816994,-27.8533401,1,0.00149,15683100000.0,2.2868,0.369203,0.584189,0.680466,0,,
9285,53.0610809,-27.8512115,1,0.02266,140595000000.0,1.5071,2.1258,9.12495,25.3824,0,,
9289,53.1468887,-27.851326,1,0.01904,14053800000.0,0.7045,0.768927,2.94179,8.39193,0,,
9292,53.0820999,-27.8528633,1,0.0009694,42518800.0,0.2463,0.43113,0.761799,0.961514,0,,
9297,53.1239319,-27.8523712,1,0.005316,898280000000.0,3.7197,0.366589,0.76701,0.84933,0,,
9302,53.0581512,-27.8535385,1,0.005207,4050450000.0,0.7511,0.108651,0.185219,0.216643,0,,
9304,53.0989914,-27.8535423,1,0.01732,20474900000.0,0.945,0.0576753,0.108161,0.143962,0,,
9316,53.0747261,-27.8535366,1,0.024479,5122000000000.0,3.8486,0.211875,0.3911,0.365961,0,,
9318,53.0750198,-27.8535805,1,0.007588,49739000000.0,1.5424,0.136753,0.199322,0.318712,0,,
9319,53.0495758,-27.8532696,1,0.002577,22175400000.0,2.1044,0.198005,0.256568,0.238241,0,,
9320,53.0893936,-27.8526535,1,0.001288,16396100000.0,2.4146,0.350871,0.504947,0.553723,0,,
9323,53.1337852,-27.8525505,1,0.04722,2888580000000.0,3.1775,0.439985,0.627907,0.933811,0,,
9329,53.0899696,-27.8529015,1,0.001614,5365730000.0,1.2749,0.236859,0.410391,0.472906,0,,
9345,53.0525856,-27.8515453,1,0.004204,12791900000.0,1.2573,1.73921,9.76393,28.3105,0,,
9347,53.1549644,-27.853035,1,0.001098,1697010000.0,1.0348,0.106878,0.201172,0.221526,0,,
9348,53.106514,-27.8528366,1,0.005823,1093330000000.0,3.7967,0.408408,0.663064,0.619371,0,,
9351,53.0975761,-27.8533077,1,0.002698,317422000000.0,3.4777,0.126702,0.177418,0.186075,0,,
9359,53.0968971,-27.8505077,1,0.01124,14003000000.0,0.9567,1.74724,9.81378,30.4184,0,,
9360,53.051506,-27.8528042,1,0.00132,266399000000.0,3.8314,0.280149,0.415085,0.388432,0,,
9364,53.0599327,-27.8515415,1,0.005115,3218900000.0,0.6784,0.230038,0.45498,1.08833,0,,
9366,53.0496483,-27.8528519,1,0.003278,23192200000.0,1.6132,0.223343,0.35753,0.400533,0,,
9367,53.1357307,-27.8528786,1,0.003616,3888460000.0,0.9027,0.0349793,0.1529,0.387288,0,,
9369,53.1563301,-27.8533039,1,0.0006823,1020920000.0,1.018,0.0938749,0.126349,0.15116,0,,
9370,53.088665,-27.8518677,1,0.02282,18650600000.0,0.7462,1.37056,2.95997,5.96893,0,,
9372,53.1370544,-27.8500557,1,0.138,962930000000.0,1.838,1.9029,7.88838,24.4055,0,,
9374,53.0623207,-27.8512554,1,0.03714,254964000000.0,1.5753,0.395421,2.26004,9.45532,0,,
9385,53.0468025,-27.8519974,1,0.01723,106904000000.0,1.509,1.62414,3.57177,6.07898,0,,
9387,53.1384201,-27.8531761,1,0.003771,3694900000.0,0.8518,0.0877785,0.133889,0.18702,0,,
9393,53.1064529,-27.8522778,1,0.005615,5280750000.0,0.8213,0.539962,0.977275,1.18574,0,,
9400,53.1377792,-27.8518105,1,0.002875,2292690000.0,0.7581,0.101335,0.412203,1.12504,0,,
9402,53.135746,-27.8482971,1,0.05734,34241100000.0,0.6607,3.53295,8.28217,17.7412,0,,
9403,53.092205,-27.8505268,1,0.0004027,297241000.0,0.731,1.6616,9.10854,27.9601,0,,
9415,53.1199799,-27.8519611,1,0.0004707,59512800000.0,3.5222,0.664161,1.33111,1.7454,0,,
9416,53.0490913,-27.852314,1,0.004783,929128000000.0,3.8235,0.514554,0.957615,1.13463,0,,
9420,53.1629677,-27.8513355,1,0.06365,450853000000.0,1.7368,0.376421,1.45785,5.22553,0,,
9428,53.0628128,-27.851284,1,0.019,175380000000.0,2.1807,0.633847,2.03261,4.15412,0,,
9439,53.0965347,-27.8517361,1,0.09196,651382000000.0,1.7406,0.504355,1.87088,5.99453,0,,
9442,53.0499992,-27.8511753,1,0.01252,18733700000.0,0.9367,0.726392,4.05565,16.1423,0,,
9443,53.1256638,-27.852232,1,0.004617,3954560000.0,0.7815,0.0565574,0.200755,0.423647,0,,
9447,53.0955276,-27.8512745,1,0.03661,39368500000.0,0.8929,1.16356,3.04971,8.07086,0,,
9448,53.0897102,-27.8523006,1,0.036903,18095800000.0,0.6083,0.158781,0.324934,0.552732,0,,
9451,53.1636658,-27.8513584,1,0.0313,220729000000.0,1.7526,0.694688,1.61962,3.07453,0,,
9454,53.1396675,-27.8514366,1,0.002242,1198120000.0,0.6337,0.443144,0.928667,1.35382,0,,
9470,53.1250191,-27.8518314,1,0.009862,421056000000.0,3.0393,0.147945,0.291033,0.387426,0,,
9480,53.0899277,-27.852314,1,0.001107,344301000000.0,4.6966,0.335201,1.33987,3.13943,0,,
9491,53.1250801,-27.8522377,1,0.006304,1183640000000.0,3.776,0.132986,0.241435,0.25479,0,,
9497,53.1528206,-27.8507805,1,0.002345,1040600000.0,0.5856,0.594094,1.4446,2.60772,0,,
9502,53.1227608,-27.8483009,1,0.02403,168635000000.0,1.7812,4.07312,6.77475,8.15691,0,,
9503,53.0881004,-27.8506413,1,0.05211,42589200000.0,0.7572,1.54008,4.26896,12.2834,0,,
9519,53.0654755,-27.8517094,1,0.001586,11523700000.0,1.9193,0.151614,0.24302,0.292196,0,,
9523,53.0485497,-27.8517628,1,0.004204,3352520000.0,0.7583,0.0402788,0.108222,0.224216,0,,
9533,53.0848999,-27.8513355,1,0.007714,130500000000.0,2.5526,0.167175,0.40778,0.749731,0,,
9539,53.0877571,-27.8518066,1,0.002482,27381600000.0,2.3234,0.15895,0.191018,0.120788,0,,
9547,53.1023788,-27.851429,1,0.007318,447662000000.0,3.1833,0.165038,0.22757,0.261533,0,,
9552,53.1049919,-27.8500214,1,0.0645,61518300000.0,0.8371,3.50523,5.69757,8.69238,0,,
9554,53.1339493,-27.8507309,1,0.003924,775268000.0,0.4297,0.276626,0.507837,0.667849,0,,
9567,53.0548706,-27.8516159,1,0.004228,5267320000.0,0.9605,0.0515444,0.142751,0.162515,0,,
9574,53.0947189,-27.8507843,1,0.005055,33710200000.0,1.5558,0.273278,0.505412,0.746543,0,,
9576,53.1241646,-27.8512707,1,0.007187,608492000000.0,3.3028,0.242384,0.454534,0.546894,0,,
9577,53.072216,-27.849762,1,0.003346,4052480000.0,0.9479,1.23128,2.0605,3.32911,0,,
9579,53.1466103,-27.8509502,1,0.01377,15499700000.0,0.9265,0.290954,0.53359,0.810586,0,,
9580,53.1602058,-27.8509808,1,0.000116,244211000.0,1.1317,0.1144,0.256292,0.362021,0,,
9581,53.0826569,-27.8506641,1,0.006957,5547920000.0,0.754,0.218918,0.52825,0.8879,0,,
9582,53.1597252,-27.8502312,1,0.1149,810281000000.0,1.7459,0.287881,1.1337,7.42081,0,,
9584,53.09832,-27.8504276,1,0.003654,120247000000.0,2.9018,0.619923,1.18401,1.79274,0,,
9586,53.1141777,-27.8502655,1,0.004559,224859000000.0,3.1017,0.908962,1.14028,1.57384,0,,
9589,53.1081314,-27.8496723,1,0.02034,11502000000.0,0.6474,0.657335,2.37813,7.20111,0,,
9591,53.1017342,-27.8509655,1,0.004301,46238700000.0,2.3162,0.211104,0.385937,0.294046,0,,
9596,53.0627289,-27.8489361,1,0.08144,571520000000.0,1.4961,1.54616,4.37879,11.4829,0,,
9618,53.1600952,-27.8506584,1,0.004719,32953200000.0,1.7832,0.0827357,0.223212,0.314992,0,,
9620,53.0821762,-27.8510857,1,0.0009983,7023110000.0,1.8581,0.145683,0.170732,0.23775,0,,
9629,53.0554161,-27.8505459,1,3.772e-05,48342200.0,0.9665,0.0843681,0.158136,0.215016,0,,
9631,53.1150818,-27.8499088,1,0.01119,1760760000000.0,3.6696,1.09136,1.90427,1.41875,0,,
9639,53.0588264,-27.850729,1,0.005157,282754000000.0,3.144,0.132811,0.142235,0.365365,0,,
9643,53.1223373,-27.8468666,1,0.01314,2366400000.0,0.402,4.58796,22.8504,63.2438,0,,
9644,53.055954,-27.8505592,1,0.003197,22545400000.0,1.7519,0.148763,0.239797,0.367853,0,,
9653,53.1080017,-27.8505077,1,0.005102,894762000000.0,3.7295,0.119782,0.202207,0.259047,0,,
9657,53.110054,-27.8497581,1,0.001419,34558800000.0,2.7253,0.420005,0.689503,0.765503,0,,
9668,53.0491638,-27.8502617,1,0.00232,2273180000.0,0.8587,0.0958748,0.162423,0.22418,0,,
9670,53.0642014,-27.8502331,1,0.0006778,4839760000.0,1.6414,0.18569,0.276168,0.444909,0,,
9673,53.0976295,-27.8500423,1,0.002613,10939600000.0,1.3367,0.150891,0.251065,0.44354,0,,
9686,53.1133881,-27.8501205,1,0.0006943,4848350000.0,1.7758,0.148212,0.218749,0.147781,0,,
9688,53.0742302,-27.8479977,1,0.0769,459774000000.0,1.4842,0.507285,3.14305,15.1883,0,,
9691,53.0962906,-27.8490658,1,0.0371,727092000000.0,2.6126,0.55246,1.60946,5.04308,0,,
9705,53.0749855,-27.8479519,1,0.008722,62278500000.0,1.6468,0.32301,1.15785,3.97157,0,,
9714,53.06493,-27.8473263,1,0.03107,361279000000.0,2.3655,2.94615,5.14031,6.34181,0,,
9725,53.1618805,-27.8458309,1,0.1575,228379000000.0,1.0235,3.62505,13.8195,45.9268,0,,
9731,53.0832443,-27.84799,1,0.01431,47573500000.0,1.2816,1.42931,3.21427,5.94911,0,,
9735,53.1357765,-27.8490486,1,0.002608,618251000.0,0.4583,0.0381061,0.104304,0.285732,0,,
9737,53.0772171,-27.8494072,1,0.008312,1506970000000.0,3.7675,0.193643,0.42796,0.33185,0,,
9739,53.0662613,-27.8490582,1,0.01038,2094870000000.0,3.8342,0.937471,2.11757,1.46892,0,,
9744,53.0901756,-27.8478851,1,0.03127,48329200000.0,1.0351,1.71839,3.51742,6.8124,0,,
9747,53.08992,-27.8491917,1,0.000339,55367900000.0,3.6914,0.347773,0.628092,0.999361,0,,
9751,53.1730461,-27.8486862,1,0.0006658,7345160000.0,2.3204,0.439346,0.648661,0.46771,0,,
9755,53.0576935,-27.8495445,1,0.001887,1467870000.0,0.7453,0.0718226,0.118116,0.150839,0,,
9766,53.0974541,-27.8479004,1,0.0692,438219000000.0,1.5147,0.86796,2.78942,8.85155,0,,
9774,53.0726357,-27.8493385,1,0.02355,967740000.0,0.2416,0.0250295,0.0657385,0.141845,0,,
9778,53.1266327,-27.8481674,1,0.001771,561368000.0,0.513,0.714149,1.53473,2.41264,0,,
9796,53.1035309,-27.8479424,1,0.03068,128445000000.0,1.3294,1.41496,3.34974,7.14643,0,,
9801,53.110157,-27.8481922,1,0.007374,199312000000.0,2.7864,0.628038,1.08184,1.07782,0,,
9805,53.089138,-27.8485279,1,0.0001427,7824130000.0,3.1424,0.479539,0.602459,0.493165,0,,
9808,53.0758133,-27.8479614,1,0.008754,61129900000.0,1.7784,0.195922,0.461625,0.858244,0,,
9815,53.1019897,-27.8460808,1,0.1578,1159260000000.0,1.9345,0.830516,3.76592,16.5869,0,,
9818,53.1080132,-27.8490314,1,0.005131,253071000000.0,3.0927,0.0815891,0.111439,0.164803,0,,
9824,53.0922966,-27.8479481,1,0.008012,60376400000.0,1.9604,1.15661,1.96796,2.74837,0,,
9825,53.091114,-27.8481045,1,0.01122,81523300000.0,1.9264,0.486292,0.714334,0.732249,0,,
9833,53.0745087,-27.847271,1,0.01703,1930990000000.0,3.5568,2.95471,4.72168,4.42861,0,,
9836,53.1207581,-27.8486786,1,0.002982,2437170000.0,0.7634,0.158477,0.289458,0.284448,0,,
9837,53.1750145,-27.8477268,1,0.006423,215426000.0,0.2206,0.757871,1.28124,1.44606,0,,
9840,53.0636444,-27.8442745,1,0.02812,1233370000.0,0.2511,2.95375,11.5295,27.297,0,,
9844,53.063549,-27.8486557,1,0.005358,1453210000000.0,4.1953,0.275329,0.68173,0.803644,0,,
9847,53.1087952,-27.8473396,1,0.002235,1484700000.0,0.6963,0.311902,0.734325,1.08002,0,,
9859,53.103508,-27.8472748,1,0.08682,672791000000.0,1.9964,1.31054,2.77913,6.79116,0,,
9862,53.1165161,-27.8480129,1,0.01087,138374000000.0,2.4035,0.357303,0.828007,1.34637,0,,
9863,53.1111298,-27.848175,1,0.02225,1043930000000.0,3.0891,0.118428,0.217452,0.173177,0,,
9885,53.1698341,-27.8482819,1,0.0005453,613795000.0,0.9182,0.0966931,0.142719,0.175583,0,,
9887,53.0676003,-27.8484573,1,0.005781,1123000000000.0,3.8119,0.207802,0.497402,0.642597,0,,
9890,53.1119537,-27.8477859,1,0.004753,7840350000.0,1.0556,0.233424,0.494102,0.840555,0,,
9893,53.1749077,-27.8482361,1,0.007793,58726000000.0,1.9644,0.162408,0.216998,0.161869,0,,
9894,53.0697556,-27.8475685,1,0.004501,91679100000.0,2.6481,0.933426,1.32449,1.75725,0,,
9904,53.0919113,-27.8476906,1,0.006185,4932280000.0,0.7563,0.213562,0.383251,0.514845,0,,
9915,53.1761665,-27.8473301,1,0.003156,2041080000.0,0.6867,0.11407,0.389002,0.738051,0,,
9918,53.1315346,-27.8480206,1,0.0005081,523255000.0,0.8834,0.0919895,0.143941,0.170489,0,,
9925,53.098053,-27.8470898,1,0.003286,401054000000.0,3.4985,0.567593,0.838173,0.907078,0,,
9929,53.1423454,-27.8470783,1,0.0004389,79042200.0,0.4195,0.636004,1.17393,1.55221,0,,
9939,53.1372032,-27.8477917,1,0.003583,23100700000.0,1.5242,0.384816,0.463095,0.249312,0,,
9945,53.0473022,-27.8473034,1,0.0001255,658989000.0,1.4046,0.267034,0.473639,0.557626,0,,
9948,53.0763283,-27.8478527,1,0.005689,5574200000.0,0.8557,0.0415968,0.0746699,0.167634,0,,
9957,53.0453987,-27.8475933,1,0.0002879,1100860000.0,1.3169,0.101276,0.225561,0.30194,0,,
9961,53.0986214,-27.8478088,1,0.003509,88440600000.0,2.7477,0.17161,0.255619,0.328517,0,,
9964,53.1309776,-27.84659,1,0.001086,648515000.0,0.6665,0.580747,1.15269,1.81143,0,,
9970,53.0695,-27.8471661,1,0.002933,57481400000.0,2.6128,0.373215,0.419261,0.468868,0,,
9988,53.0961685,-27.8463898,1,0.006828,3445980000.0,0.6123,1.27017,1.75644,1.88604,0,,
9994,53.1263924,-27.8471355,1,0.00581,45023200000.0,1.9942,0.342505,0.409795,0.486423,0,,
10004,53.1376839,-27.8453941,1,0.00865,92361700.0,0.1358,0.503161,1.85796,3.69036,0,,
10005,53.1652908,-27.8466682,1,0.01344,94779600000.0,1.7572,0.480621,1.01233,1.65734,0,,
10008,53.1288109,-27.8466129,1,0.005248,234648000000.0,3.0603,0.425448,0.553418,0.610516,0,,
