,RAJ2000,DEJ2000,Use,F24,LIR,zpk,FU,FV,FJ,irAGN,radAGN,xAGN
8279,34.3347511,-5.2249069,1,0.02043,142231000000.0,1.8131,1.47522,2.97828,4.22543,0,,
8283,34.3753624,-5.2269578,1,0.02314,5005690000.0,0.4436,0.0698199,0.107231,0.222041,0,,
8284,34.2535057,-5.2267284,1,0.01389,210753000000.0,2.4913,0.395882,0.502032,0.51877,0,,
8285,34.2816353,-5.2247791,1,0.05602,56769300000.0,0.8781,0.900913,3.85803,18.5975,0,,
8287,34.4090576,-5.22194,1,0.009815,5386240000.0,0.6418,4.5127,27.1814,91.3541,0,,
8288,34.3380585,-5.2269163,1,0.01164,70970100000.0,1.4967,0.198421,0.34722,0.441096,0,,
8290,34.4002457,-5.226203,1,0.00715,7095960000.0,0.8689,0.31684,0.688538,1.1776,0,,
8296,34.3984985,-5.2266698,1,0.003156,4170380000.0,0.9844,0.0916681,0.281498,0.494538,0,,
8297,34.3706055,-5.2262526,1,0.007804,12061400000.0,1.0268,0.317605,0.844167,1.7191,0,,
8299,34.2601471,-5.2256351,1,0.01584,7029020000.0,0.5858,0.681904,1.64583,2.9084,0,,
8303,34.4057961,-5.2230525,1,0.0009303,167539000.0,0.4155,2.6579,5.04962,8.0905,0,,
8306,34.320961,-5.22541,1,0.01711,14974300000.0,0.7917,1.25353,2.95956,5.76441,0,,
8309,34.3677597,-5.2268629,1,0.001672,22797800000.0,2.4382,0.122568,0.170707,0.28788,0,,
8313,34.3514137,-5.2266068,1,0.01553,434228000000.0,2.8014,0.247389,0.324793,1.92568,0,,
8318,34.3659744,-5.2244487,1,0.1547,198265000000.0,0.9673,2.58987,7.40371,18.4077,0,,
8320,34.3888435,-5.2256303,1,0.007934,3777650000.0,0.6016,1.74029,2.81358,3.9976,0,,
8321,34.3045273,-5.226665,1,0.006037,141665000000.0,2.7094,0.193722,0.28468,0.288683,0,,
8327,34.3612976,-5.2253065,1,0.01454,111112000000.0,1.9869,2.43916,4.00664,5.3057,0,,
8329,34.2668419,-5.2258711,1,0.02853,17954100000.0,0.6794,0.723346,1.75128,3.6729,0,,
8330,34.3830452,-5.226099,1,0.008141,37193100000.0,1.3626,0.364378,1.29514,5.6992,0,,
8336,34.4055481,-5.2254877,1,0.08909,35459700000.0,0.5621,0.397048,0.798234,2.60787,0,,
8339,34.3771629,-5.2227087,1,0.04542,22922700000.0,0.6164,2.03784,12.7671,52.4826,0,,
8348,34.3338394,-5.226284,1,0.002066,3530110000.0,1.0613,0.124224,0.178525,0.170442,0,,
8350,34.2993965,-5.2261405,1,0.009234,8081420000.0,0.7883,0.0552765,0.142635,0.313477,0,,
8355,34.3879356,-5.2264194,1,0.02306,12323200000.0,0.6268,0.0933692,0.177694,0.23047,0,,
8358,34.4092026,-5.2256031,1,0.02585,300581000000.0,2.3521,1.12004,1.66819,1.73258,0,,
8366,34.3223038,-5.2261376,1,0.01259,86429600000.0,1.5784,0.117246,0.208919,0.305713,0,,
8368,34.285553,-5.225029,1,0.01813,7760350000.0,0.5751,0.61146,1.58473,3.06484,0,,
8369,34.2518425,-5.225739,1,0.005415,1455590000.0,0.4844,0.180903,0.358611,0.608907,0,,
8374,34.4105186,-5.2256083,1,0.008576,5696980000.0,0.6942,0.141285,0.263958,0.440878,0,,
8375,34.3826065,-5.2245727,1,0.006264,3347470000.0,0.6287,0.387956,1.626,3.81359,0,,
8378,34.3665047,-5.2255135,1,0.0003157,2829920000.0,2.1485,0.204494,0.379409,0.565251,0,,
8380,34.3304291,-5.2247839,1,0.01644,28090500000.0,1.0571,0.295856,0.974255,2.41477,0,,
8382,34.3788109,-5.225492,1,0.0003111,87328900000.0,4.324,0.284377,0.364647,0.25521,0,,
8383,34.2420349,-5.2255831,1,0.004456,124592000000.0,2.8013,0.309212,0.449886,0.239456,0,,
8384,34.3072853,-5.2256021,1,0.01516,927378000000.0,3.1898,0.248035,0.344242,0.271736,0,,
8386,34.2360115,-5.2256532,1,0.007983,56907200000.0,1.8993,0.159389,0.2747,0.429293,0,,
8387,34.2375259,-5.2253594,1,0.001436,87844000000.0,3.1798,0.323428,0.37982,0.309861,0,,
8394,34.4094887,-5.2252822,1,0.03035,513439000000.0,2.5519,0.628049,0.861308,1.08948,0,,
8395,34.3740196,-5.2260041,1,0.001117,30191500000.0,2.7827,0.126402,0.162794,0.15554,0,,
8399,34.3807411,-5.2254257,1,0.009798,322437000000.0,2.9048,0.578155,0.723625,0.658453,0,,
8403,34.2444229,-5.22541,1,0.01209,18090300000.0,1.0238,0.35013,0.532759,0.727104,0,,
8407,34.2453003,-5.2251716,1,0.001296,2429970000.0,1.0887,0.364814,0.56491,0.734707,0,,
8410,34.2149696,-5.2255282,1,0.0122,6898930000.0,0.6446,0.151624,0.334395,0.534821,0,,
8412,34.3962555,-5.2247691,1,0.0427,26157700000.0,0.6695,0.391238,1.85251,5.05804,0,,
8413,34.2699318,-5.2243676,1,0.02522,16753500000.0,0.6975,1.43562,2.94188,6.51772,0,,
8414,34.3808556,-5.2248039,1,0.01422,52000000000.0,1.3045,0.67616,1.33549,2.32056,0,,
8416,34.3317223,-5.2254038,1,0.01192,120156000000.0,2.2656,0.38479,0.458709,0.523079,0,,
8418,34.2338524,-5.2226605,1,0.1961,167964000000.0,0.7805,2.75459,13.0034,53.3601,0,,
8419,34.3722458,-5.2251844,1,0.01206,36696000000.0,1.2555,0.352875,0.698874,0.907292,0,,
8422,34.3796692,-5.2253857,1,0.001423,1191190000.0,0.7724,0.0587181,0.158314,0.199319,0,,
8426,34.2301788,-5.2221222,1,0.2203,175680000000.0,0.759,5.43401,16.2428,48.0999,0,,
8428,34.2196121,-5.225544,1,0.004513,382096000000.0,3.3167,0.124542,0.139743,0.0185725,0,,
8429,34.3746529,-5.2237964,1,0.07292,30098800000.0,0.5664,3.41223,7.55968,18.2502,0,,
8430,34.3667984,-5.2253256,1,0.0002288,1631010000.0,1.8861,0.136508,0.205207,0.217356,0,,
8431,34.3786659,-5.2252092,1,0.0002836,270490000.0,0.8372,0.101231,0.175124,0.253496,0,,
8433,34.2559509,-5.2241507,1,0.00281,16800600000.0,1.4737,0.711244,1.9918,10.0598,0,,
8434,34.3253822,-5.2237229,1,0.1201,692279000000.0,1.4598,0.5287,2.52789,15.1098,0,,
8440,34.3296127,-5.2238374,1,0.01001,11054300000.0,0.9094,1.07187,1.80461,2.71906,0,,
8445,34.2447586,-5.2255387,1,0.0004517,13053000000.0,2.8281,0.0981182,0.213157,0.154842,0,,
8449,34.4051437,-5.2242379,1,0.09092,24440000000.0,0.481,1.56108,2.83734,9.64666,0,,
8457,34.3649254,-5.2247605,1,0.04229,37755700000.0,0.7978,0.0953606,0.168762,0.307494,0,,
8458,34.3924637,-5.2248983,1,0.02316,44781900000.0,1.1073,0.773509,1.42466,2.69103,0,,
8463,34.2725906,-5.2246962,1,0.01575,1785850000000.0,3.4633,0.356388,0.641468,1.10134,0,,
8464,34.2720757,-5.2248034,1,0.01977,883955000000.0,3.0555,0.166395,0.629628,1.06441,0,,
8469,34.3116913,-5.224853,1,0.00299,182906000000.0,3.1745,0.257664,0.314356,0.063848,0,,
8471,34.3075867,-5.2239275,1,0.05687,65738000000.0,0.9337,0.298752,1.13084,5.77385,0,,
8474,34.2302704,-5.2177243,1,0.01424,11077100000.0,0.7519,3.75002,22.1111,78.5345,0,,
8475,34.3641815,-5.2244129,1,0.03055,217777000000.0,1.8943,0.599732,1.2372,2.84728,0,,
8477,34.2748337,-5.2242475,1,0.003246,100018000000.0,2.8588,0.615846,1.14224,1.36962,0,,
8480,34.3783836,-5.2252092,1,0.002363,22971900000.0,2.2303,0.108419,0.140123,0.594239,0,,
8484,34.2465401,-5.2250428,1,0.001934,154523000.0,0.308,0.139927,0.190516,0.151229,0,,
8491,34.3266945,-5.2234621,1,0.1018,727658000000.0,1.6941,0.350489,1.34205,5.31964,0,,
8493,34.2754898,-5.2243905,1,0.01062,985499000000.0,3.3648,0.398435,0.53464,1.29565,0,,
8498,34.377285,-5.2246904,1,0.008519,2926770000.0,0.5305,0.108849,0.141415,0.217441,0,,
8500,34.3491821,-5.2244344,1,0.001222,67001300000.0,3.1358,0.152393,0.20104,0.457536,0,,
8501,34.2455139,-5.2247329,1,0.005708,219903000.0,0.233,0.0481837,0.0933372,0.138154,0,,
8508,34.4104118,-5.2224188,1,0.05972,29284400000.0,0.6035,2.48346,6.07397,12.5948,0,,
8509,34.4060364,-5.2243891,1,0.01336,9609210000.0,0.718,0.105759,0.325803,0.910487,0,,
8514,34.3407936,-5.2240348,1,0.008161,1647030000000.0,3.8328,0.34519,1.16104,1.32151,0,,
8515,34.282402,-5.2230167,1,0.04696,36529500000.0,0.749,1.07053,2.32494,4.47679,0,,
8518,34.2509155,-5.2244453,1,0.004952,35261300000.0,1.725,0.300988,0.463375,0.341612,0,,
8520,34.3687859,-5.2240624,1,0.01403,15493700000.0,0.9125,0.241726,0.320308,0.595063,0,,
8522,34.3941422,-5.220365,1,0.0148,8369190000.0,0.6244,6.00048,34.4209,113.163,0,,
8523,34.3705978,-5.2216105,1,0.0128,5478900000.0,0.5773,2.20521,14.3034,51.8809,0,,
8524,34.4014206,-5.2241325,1,0.007101,166633000000.0,2.7104,0.501182,0.87825,1.16377,0,,
8526,34.3092537,-5.2235909,1,0.007394,52313400000.0,1.6235,0.572454,1.46381,3.61517,0,,
8528,34.3213158,-5.2245312,1,0.02423,7374340000.0,0.5054,0.234534,0.339073,0.354479,0,,
8531,34.3990326,-5.224401,1,0.00141,38111000000.0,2.7796,0.24932,0.439415,0.570196,0,,
8535,34.3201103,-5.2238145,1,0.02701,3826380000.0,0.3839,0.153469,0.227919,0.648806,0,,
8536,34.3260651,-5.2243376,1,0.007121,6357500000.0,0.8048,0.0487273,0.0803176,0.154429,0,,
8541,34.32687,-5.2245803,1,0.01514,122630000000.0,2.0363,0.121536,0.142559,0.168802,0,,
8552,34.3641624,-5.2236109,1,0.0121,6286720000.0,0.6222,0.702164,1.11699,1.531,0,,
8558,34.2484894,-5.2232318,1,0.004765,34139100000.0,1.67,0.438969,0.835323,1.28469,0,,
8559,34.2879753,-5.2235088,1,0.006926,2756690000.0,0.5607,0.225429,0.6552,1.57385,0,,
8563,34.3454247,-5.2237368,1,0.003787,128571000000.0,2.9185,0.308823,0.439081,0.531074,0,,
8564,34.2458229,-5.2238698,1,0.01218,2887380000.0,0.4582,0.149422,0.324793,0.488289,0,,
8574,34.2888565,-5.2240076,1,0.001103,107004000000.0,3.3705,0.171292,0.236039,0.408997,0,,
8576,34.3637466,-5.22333,1,0.0009949,6521530000.0,1.5416,0.641508,1.01347,1.50551,0,,
8579,34.3935547,-5.2202716,1,0.01017,5750990000.0,0.65,2.72884,15.4984,49.9272,0,,
8580,34.3332253,-5.2236161,1,0.005155,7243640000.0,1.0027,0.205698,0.384325,0.512554,0,,
8583,34.3269844,-5.2239375,1,0.02157,38002300000.0,1.0707,0.106079,0.191487,0.274635,0,,
8584,34.3943901,-5.2211666,1,0.005935,3171660000.0,0.6299,2.35204,11.1846,29.7316,0,,
8587,34.3304214,-5.2228603,1,0.003969,5577110000.0,0.9965,0.212704,0.890863,2.0102,0,,
8590,34.3040123,-5.2240639,1,0.009218,216311000000.0,2.7126,0.0608257,0.142393,0.0714244,0,,
8591,34.3300247,-5.2226939,1,0.006167,9531370000.0,1.0336,0.277788,1.06029,2.65644,0,,
8593,34.2918129,-5.223846,1,0.001428,92356100000.0,3.1968,0.236233,0.350042,0.390055,0,,
8596,34.4087219,-5.2239904,1,0.003256,940245000000.0,4.386,0.150269,0.467608,0.244809,0,,
8598,34.3931808,-5.2227149,1,0.005671,39601100000.0,1.7831,0.356254,0.82638,2.86157,0,,
8604,34.3329468,-5.2238526,1,0.003646,155665000000.0,3.0313,0.0827074,0.117964,0.0637725,0,,
8608,34.3006248,-5.222405,1,0.01817,129382000000.0,1.7196,0.664255,1.73147,3.83991,0,,
8611,34.3287201,-5.2237902,1,0.01031,259852000000.0,2.7584,0.235219,0.286032,0.459159,0,,
8614,34.3447304,-5.2231297,1,0.007345,54665300000.0,1.9562,0.265409,0.364109,0.593527,0,,
8618,34.3937759,-5.2225747,1,0.005216,2949570000.0,0.6431,0.933082,1.73335,2.58318,0,,
8628,34.3704338,-5.2236357,1,0.005752,727253000000.0,3.5285,0.077613,0.115149,0.00808114,0,,
8629,34.3786659,-5.2181735,1,0.4635,48442900000.0,0.3326,10.9717,37.8469,129.071,0,,
8633,34.236496,-5.2229991,1,0.008031,117390000000.0,2.4856,0.331251,0.494643,0.373019,0,,
8637,34.3722458,-5.2226796,1,0.0009673,11933900000.0,2.4001,0.672464,1.03738,1.21717,0,,
8638,34.2811356,-5.2233925,1,0.008645,195782000000.0,2.6988,0.170528,0.307471,0.619593,0,,
8642,34.2433128,-5.2205095,1,0.04497,4700060000.0,0.3441,3.3007,7.2116,16.6272,0,,
8643,34.2479401,-5.2232308,1,0.005866,2700930000.0,0.5941,0.108292,0.198805,0.320379,0,,
8644,34.2228966,-5.2222295,1,0.0667,797595000000.0,2.3692,0.553436,1.54886,3.8601,0,,
8645,34.3293915,-5.2233405,1,0.03257,154640000000.0,1.3688,0.116474,0.19872,0.298881,0,,
8652,34.3333015,-5.2232089,1,0.003084,26166000000.0,2.0905,0.159307,0.230584,0.214727,0,,
8655,34.3862839,-5.2212038,1,0.108,633780000000.0,1.4666,4.0798,8.56926,22.0637,0,,
8656,34.3680878,-5.2232656,1,0.01054,12765400000.0,0.9533,0.135474,0.201589,0.239254,0,,
8665,34.3263931,-5.2227154,1,0.01077,1133070000000.0,3.4174,0.47544,0.810681,1.07173,0,,
8669,34.2477264,-5.2225075,1,0.001919,1025510000.0,0.6264,0.460935,0.957749,1.51242,0,,
8676,34.3739624,-5.2225876,1,4.643e-05,28442600.0,0.6737,0.23355,1.1063,2.81658,0,,
8678,34.2362671,-5.2206726,1,0.1161,153416000000.0,0.9763,2.75362,6.79297,18.2907,0,,
8688,34.3869514,-5.2231817,1,0.003238,1096480000000.0,5.4582,0.221984,0.254289,2.0839,0,,
8701,34.3920937,-5.2229586,1,0.0003278,997424000.0,1.256,0.113983,0.206715,0.421632,0,,
8703,34.2433701,-5.2211876,1,0.009039,3597710000.0,0.5557,1.05994,2.58955,5.46785,0,,
8706,34.3222427,-5.2216501,1,0.03568,41243700000.0,0.9327,1.58275,2.96259,4.87251,0,,
8723,34.2556229,-5.2228851,1,0.005119,26063200000.0,1.399,0.0866508,0.159447,0.101188,0,,
8726,34.3856087,-5.2165623,1,0.02987,16891100000.0,0.6335,6.44474,38.9968,133.951,0,,
8731,34.3883324,-5.22296,1,0.01009,79281500000.0,2.0061,0.192354,0.255794,0.860499,0,,
8732,34.2814674,-5.222312,1,0.002115,619248000000.0,4.4558,0.458651,0.852108,2.07845,0,,
8733,34.2454224,-5.2226477,1,0.009343,244324000000.0,2.768,0.505503,1.02115,4.66414,0,,
8741,34.2921028,-5.2221951,1,0.008568,59555000000.0,1.5983,0.256201,0.412609,0.688944,0,,
8742,34.3875771,-5.2205138,1,0.0418,22337900000.0,0.6275,1.75577,8.9978,32.6278,0,,
8745,34.2407455,-5.2221718,1,0.0115,48145900000.0,1.331,0.10942,0.281019,0.606693,0,,
8749,34.3820267,-5.2223811,1,0.008572,60647900000.0,1.6224,0.286966,0.406353,0.604253,0,,
